日期,臺北市,新北市,基隆市,桃園市,新竹縣,苗栗縣,臺中市,彰化縣,南投縣,雲林縣,嘉義市,嘉義縣,臺南市,高雄市,屏東縣,宜蘭縣,花蓮縣,臺東縣,澎湖縣,金門縣,連江縣
2019-02-14,81,91,95,88,82,90,73,79,73,75,72,74,73,72,83,83,79,80,87,73,93
2019-02-15,77,90,93,87,77,84,72,83,70,77,75,67,74,73,77,82,82,75,85,77,87
2019-02-16,80,86,94,85,80,90,74,83,76,79,78,74,75,70,79,87,82,74,83,81,97
2019-02-17,80,82,94,82,78,85,73,77,72,75,72,76,74,71,75,87,84,73,84,72,90
2019-02-18,84,95,94,90,88,90,77,85,74,79,75,78,72,72,81,89,80,77,90,79,90
2019-02-19,79,90,87,87,82,90,76,90,66,83,79,76,73,78,81,82,77,77,86,87,94
2019-02-20,77,91,92,88,85,92,80,93,74,85,80,72,77,75,81,84,76,78,89,87,98
2019-02-21,79,89,94,87,84,91,81,93,82,86,82,77,79,71,78,86,83,73,87,84,98
2019-02-22,85,91,90,90,87,95,78,89,76,82,78,70,78,73,78,78,85,76,84,79,91
2019-02-23,79,82,82,79,78,90,71,74,85,71,70,82,70,68,74,81,82,75,80,75,84
2019-02-24,92,97,91,91,90,97,88,92,91,88,83,89,78,67,69,92,92,75,90,87,93
2019-02-25,85,88,85,84,82,89,77,81,78,78,76,85,76,77,76,88,90,75,86,76,87
2019-02-26,75,81,78,78,76,85,76,80,76,77,75,72,75,74,71,86,80,74,85,71,84
2019-02-27,75,87,88,83,81,89,72,80,80,76,74,74,75,71,77,86,76,77,81,77,86
2019-02-28,79,89,88,86,84,92,74,86,74,79,77,73,74,67,79,88,84,81,84,79,94
2019-03-01,79,84,88,84,81,88,76,85,75,79,76,66,76,74,76,85,81,79,84,77,94
2019-03-02,76,90,91,88,84,91,76,87,76,80,76,50,75,75,78,86,77,75,85,79,98
2019-03-03,86,94,89,92,90,96,85,92,81,82,76,58,73,70,78,81,75,69,84,90,97
2019-03-04,71,73,74,76,75,84,73,78,72,76,75,66,72,71,74,74,74,75,76,81,90
2019-03-05,70,76,74,78,78,85,77,82,78,79,75,55,73,65,75,79,80,75,81,82,91
2019-03-06,85,91,83,90,88,95,85,87,85,82,76,90,75,75,77,69,81,76,82,89,93
2019-03-07,88,87,78,86,86,96,92,92,94,94,89,99,86,79,72,89,87,86,84,80,88
2019-03-08,91,92,91,89,88,96,92,91,90,91,87,99,85,81,71,91,86,87,89,86,79
2019-03-09,94,97,94,95,97,98,96,99,93,94,87,98,86,80,74,93,88,77,92,92,95
2019-03-10,89,91,84,91,90,96,88,90,85,87,82,96,82,80,85,73,85,87,89,92,94
2019-03-11,70,78,74,73,72,95,81,76,91,82,83,96,81,82,81,74,79,87,73,78,84
2019-03-12,55,60,64,63,62,76,68,66,77,70,74,80,70,70,62,65,63,68,64,71,79
2019-03-13,60,58,62,65,66,77,66,73,73,70,72,78,73,68,62,78,76,73,83,70,83
2019-03-14,63,75,70,77,78,86,72,83,71,76,75,77,73,67,67,74,72,70,79,80,87
2019-03-15,69,74,70,70,62,82,70,64,81,66,70,90,72,68,77,67,67,75,69,72,81
2019-03-16,51,52,57,57,55,85,68,65,83,65,68,100,68,65,49,66,59,53,59,52,75
2019-03-17,80,80,88,79,77,86,74,80,76,76,72,97,71,62,64,85,67,63,78,61,85
2019-03-18,78,88,87,86,85,93,80,88,75,85,80,81,77,68,77,83,71,79,84,80,91
2019-03-19,73,78,80,80,77,83,74,85,71,77,76,67,75,70,77,86,82,81,84,77,91
2019-03-20,68,82,76,85,81,85,78,87,77,79,77,56,76,76,76,82,77,77,86,82,83
2019-03-21,70,82,83,84,76,73,75,86,67,78,75,59,77,77,83,81,73,76,91,88,82
2019-03-22,77,84,89,83,80,87,78,84,67,80,76,75,75,70,74,85,74,76,87,85,90
2019-03-23,78,82,79,78,78,90,78,76,92,79,80,90,79,81,75,81,69,77,80,69,74
2019-03-24,85,81,84,84,87,97,89,93,94,89,85,99,83,79,66,87,70,66,86,82,80
2019-03-25,89,92,89,93,91,97,93,96,89,91,86,98,80,72,74,87,71,72,89,88,91
2019-03-26,71,74,75,78,74,85,79,81,67,80,80,65,76,72,78,85,78,80,81,78,85
2019-03-27,70,82,81,79,76,89,75,82,77,75,73,54,72,73,78,81,75,77,82,75,79
2019-03-28,67,81,75,83,75,80,77,85,72,78,76,55,76,78,84,81,74,76,88,82,83
2019-03-29,75,88,85,85,79,90,80,87,81,79,73,55,76,77,79,80,74,78,88,87,90
2019-03-30,76,87,79,80,75,89,78,77,80,78,77,85,75,73,74,82,75,74,83,79,87
2019-03-31,69,71,72,70,66,80,71,72,79,73,72,80,71,70,70,87,77,72,76,66,79
2019-04-01,80,79,76,75,76,92,87,83,89,82,79,95,73,67,69,91,76,71,77,69,75
2019-04-02,76,75,82,75,76,92,86,85,86,81,77,99,73,69,69,90,76,73,80,68,77
2019-04-03,83,95,86,84,85,94,84,88,81,82,77,90,76,68,73,80,78,79,83,75,92
2019-04-04,75,88,84,84,83,91,85,93,76,84,80,84,77,73,78,84,78,76,87,75,92
2019-04-05,77,85,83,80,79,93,82,87,77,83,81,87,77,74,81,78,82,82,81,81,87
2019-04-06,73,80,79,78,75,90,80,84,76,77,76,65,73,74,76,80,78,79,80,82,80
2019-04-07,67,87,75,83,75,82,77,81,71,75,73,59,73,75,80,81,71,72,85,88,85
2019-04-08,63,84,78,82,74,85,75,81,72,73,71,63,72,75,79,83,74,75,86,90,87
2019-04-09,65,88,80,85,77,80,77,85,74,76,70,55,73,76,80,80,74,76,88,89,84
2019-04-10,70,83,81,83,76,81,76,85,65,77,73,56,75,79,82,85,76,76,87,85,91
2019-04-11,80,86,87,82,80,93,79,84,85,77,73,72,73,73,74,86,79,77,86,86,92
2019-04-12,74,79,72,75,72,87,74,77,77,74,72,84,71,71,74,83,74,76,81,78,82
2019-04-13,79,88,83,87,84,94,85,89,80,81,77,93,73,69,68,87,75,68,86,81,87
2019-04-14,74,86,84,81,79,88,77,84,71,77,74,87,73,73,72,88,75,75,84,84,86
2019-04-15,72,72,70,69,71,90,78,75,78,75,73,95,73,73,71,86,71,72,75,65,77
2019-04-16,93,92,88,91,88,97,95,95,92,92,87,100,83,77,72,91,81,80,90,79,83
2019-04-17,69,71,77,75,71,82,77,80,81,76,76,90,76,75,79,72,82,82,79,77,80
2019-04-18,69,79,73,79,73,86,74,79,77,73,73,53,70,73,73,77,73,76,80,77,79
2019-04-19,84,91,83,87,83,93,87,89,80,87,80,95,78,80,83,83,82,80,92,91,88
2019-04-20,85,91,89,89,85,93,83,88,78,80,78,100,70,70,78,84,79,78,89,92,90
2019-04-21,85,92,86,89,83,93,92,91,85,86,80,99,78,81,84,87,79,80,90,91,93
2019-04-22,82,90,83,87,79,86,83,87,79,80,78,93,78,82,81,83,74,78,92,89,95
2019-04-23,74,86,84,81,72,79,74,82,81,76,71,82,76,78,81,83,75,77,88,87,87
2019-04-24,73,87,83,81,76,78,75,81,77,76,75,53,75,79,81,85,75,75,90,88,87
2019-04-25,67,82,82,76,69,67,69,76,73,73,69,44,70,71,75,82,71,71,88,87,94
2019-04-26,73,78,81,82,75,81,71,80,70,72,72,81,71,72,74,79,71,73,88,83,94
2019-04-27,83,78,87,81,72,83,75,83,74,81,76,89,77,78,73,89,86,76,87,77,85
2019-04-28,78,84,84,85,80,87,76,87,77,81,79,95,78,75,73,88,78,76,87,79,86
2019-04-29,72,83,84,81,75,85,73,82,78,75,73,82,73,75,77,84,76,78,85,84,87
2019-04-30,71,87,82,82,73,74,73,81,80,74,69,76,74,75,76,82,74,68,87,86,90
2019-05-01,95,95,84,89,88,95,84,83,89,85,78,99,78,85,90,83,80,82,84,80,91
2019-05-02,86,88,78,75,74,97,88,86,93,88,84,100,80,79,72,86,78,76,73,66,80
2019-05-03,68,70,69,66,61,85,79,77,90,82,82,100,86,76,70,80,77,75,71,53,68
2019-05-04,69,65,69,69,76,95,75,78,86,76,73,99,79,79,68,80,75,74,82,55,71
2019-05-05,64,63,66,70,68,88,77,85,75,80,76,96,79,78,77,78,73,77,89,80,76
2019-05-06,86,85,85,78,82,96,94,96,93,95,87,100,87,90,89,91,88,89,91,81,84
2019-05-07,89,83,85,81,78,93,88,86,93,88,85,100,86,87,72,90,81,76,78,57,68
2019-05-08,88,91,95,85,85,96,88,88,93,88,82,100,83,81,69,87,78,73,88,73,78
2019-05-09,95,96,96,91,89,97,88,93,88,89,82,100,82,77,77,91,83,78,94,89,81
2019-05-10,84,89,86,83,81,94,85,88,87,85,82,95,82,78,85,88,86,84,86,73,81
2019-05-11,81,84,89,82,77,87,79,84,80,81,78,89,79,77,76,89,80,79,83,71,79
2019-05-12,77,77,88,84,76,85,77,86,80,82,77,90,78,76,76,89,78,78,85,73,78
2019-05-13,70,88,82,86,78,88,72,81,81,73,72,84,73,71,77,86,77,82,84,81,84
2019-05-14,75,91,81,88,78,91,74,80,80,72,73,81,72,75,78,83,76,78,87,85,93
2019-05-15,78,87,87,83,76,90,77,81,85,77,77,92,77,83,87,89,82,83,87,86,89
2019-05-16,73,91,81,86,73,80,85,84,90,82,75,99,79,78,85,84,80,82,93,92,90
2019-05-17,91,96,87,88,77,77,87,86,89,80,70,100,76,77,83,92,83,82,92,91,93
2019-05-18,79,91,80,89,81,90,93,92,96,89,81,100,81,82,84,89,88,85,93,90,92
2019-05-19,70,84,81,84,74,75,91,89,88,85,75,99,81,83,85,84,79,77,93,91,96
2019-05-20,89,89,84,84,83,91,91,88,89,90,81,100,84,84,90,86,79,81,92,87,90
2019-05-21,58,68,62,65,59,92,82,72,94,82,80,100,81,83,80,73,66,75,72,66,78
2019-05-22,64,67,69,70,69,94,82,76,94,77,73,99,73,77,76,69,68,73,73,74,78
2019-05-23,81,85,83,83,86,96,89,86,94,85,80,100,78,80,83,86,84,88,81,84,80
2019-05-24,65,69,71,77,78,90,79,81,92,77,76,98,77,79,74,85,88,88,88,78,85
2019-05-25,57,62,61,77,78,91,75,83,91,76,76,98,78,75,75,77,87,82,87,82,88
2019-05-26,63,74,65,80,77,87,76,81,86,74,73,89,72,72,77,77,78,76,79,86,89
2019-05-27,78,83,76,85,84,93,83,86,85,82,79,88,78,79,92,83,81,84,91,88,87
2019-05-28,90,90,85,88,89,95,86,89,88,87,82,89,81,78,82,87,81,83,89,86,86
2019-05-29,69,76,67,73,74,86,76,76,90,80,77,94,79,79,76,78,77,81,79,73,70
2019-05-30,75,82,77,78,76,88,75,77,89,76,74,96,73,75,81,80,84,80,80,72,79
2019-05-31,73,85,81,80,77,92,75,81,87,74,73,95,74,77,86,86,84,79,84,82,87
2019-06-01,84,89,88,85,83,89,81,84,93,79,77,96,77,78,79,90,86,78,88,87,93
2019-06-02,70,83,85,78,69,65,78,81,88,73,70,100,74,76,82,86,83,82,87,89,94
2019-06-03,76,88,82,79,70,74,72,77,83,71,67,82,71,74,80,87,81,80,90,90,94
2019-06-04,81,91,82,82,78,89,84,85,80,85,77,90,79,78,81,86,83,81,90,88,92
2019-06-05,74,83,82,80,74,89,77,81,76,75,72,85,72,77,83,83,78,80,88,88,91
2019-06-06,71,87,80,83,74,81,72,79,77,75,71,79,74,78,80,79,79,83,90,87,82
2019-06-07,70,82,80,81,73,82,70,79,72,73,69,76,76,79,82,82,77,77,89,90,87
2019-06-08,69,80,78,79,71,79,72,80,78,76,69,75,74,76,81,81,80,77,88,86,94
2019-06-09,65,72,68,73,63,57,68,76,79,72,63,92,73,74,81,79,76,74,90,88,91
2019-06-10,84,85,76,77,68,75,80,84,84,82,67,99,78,80,88,83,82,79,92,87,93
2019-06-11,99,100,93,91,87,97,93,92,90,92,76,100,85,86,91,92,93,87,92,89,91
2019-06-12,90,93,85,89,85,98,97,99,97,98,85,100,86,87,90,89,94,90,94,86,85
2019-06-13,96,99,92,94,88,97,92,89,91,87,79,100,84,85,93,89,88,84,90,89,91
2019-06-14,91,91,84,88,83,94,86,88,96,88,82,100,87,89,95,82,89,88,85,84,86
2019-06-15,65,67,68,72,63,78,67,72,82,71,70,92,77,78,75,73,77,76,78,76,82
2019-06-16,61,67,66,72,66,83,76,79,82,79,75,91,77,74,77,76,75,77,86,72,88
2019-06-17,69,78,76,79,74,89,85,83,88,82,79,95,76,77,79,79,82,81,85,82,93
2019-06-18,75,85,76,82,75,82,79,81,86,75,71,93,70,75,82,85,85,79,90,89,91
2019-06-19,67,77,72,80,67,77,72,78,83,72,68,78,74,76,82,82,77,73,89,89,89
2019-06-20,64,76,69,79,66,75,76,83,80,77,70,84,76,77,82,80,73,73,88,86,94
2019-06-21,62,74,65,76,65,73,71,79,79,74,65,90,75,76,81,76,75,73,86,86,91
2019-06-22,72,81,69,77,66,69,68,75,83,69,62,86,74,73,80,83,73,76,86,86,95
2019-06-23,98,99,86,92,84,90,83,87,86,80,69,97,81,80,86,89,82,79,88,87,96
2019-06-24,96,99,88,95,88,97,93,95,85,90,77,95,83,77,83,91,88,83,90,89,93
2019-06-25,83,92,77,88,79,94,76,81,75,77,74,94,79,82,88,87,82,81,87,90,94
2019-06-26,85,93,80,84,76,85,77,83,79,86,80,98,84,86,92,86,79,78,90,88,93
2019-06-27,84,90,80,81,74,85,78,83,85,82,77,99,83,85,93,82,76,78,89,87,90
2019-06-28,71,85,72,80,72,88,77,81,84,76,71,99,77,81,82,79,77,78,87,88,86
2019-06-29,73,86,76,80,72,86,76,81,86,75,71,99,83,81,85,80,79,80,85,85,84
2019-06-30,73,88,74,77,71,91,83,83,88,81,75,100,78,79,82,80,80,77,83,87,82
2019-07-01,70,77,70,77,75,94,79,80,86,74,71,92,75,80,88,81,79,81,83,81,88
2019-07-02,85,87,81,81,77,89,74,76,93,77,73,99,85,89,98,82,83,88,89,83,92
2019-07-03,82,89,80,77,69,90,83,87,90,89,81,100,89,87,89,84,78,82,91,88,88
2019-07-04,72,81,75,72,61,73,74,78,79,76,68,98,82,82,88,80,78,72,89,89,86
2019-07-05,62,71,60,71,58,59,73,79,83,77,68,94,84,85,89,76,74,72,86,85,86
2019-07-06,66,69,59,71,63,62,82,82,82,76,69,99,80,81,87,75,72,72,88,85,90
2019-07-07,64,76,68,75,64,64,74,76,84,72,69,98,82,84,85,77,73,75,86,85,88
2019-07-08,67,80,76,76,65,72,73,74,80,72,69,99,84,87,90,79,77,74,85,87,86
2019-07-09,64,71,70,72,60,64,76,77,86,79,71,100,86,89,84,77,76,80,85,86,87
2019-07-10,64,71,68,72,62,63,79,82,84,84,78,99,87,83,83,76,70,73,87,89,88
2019-07-11,76,84,77,76,67,78,87,80,85,83,75,97,85,89,94,81,75,76,87,87,93
2019-07-12,80,86,79,76,67,78,75,78,84,78,73,93,79,81,84,80,76,78,85,86,84
2019-07-13,66,76,74,73,61,67,73,74,83,72,66,93,80,79,83,79,74,73,84,86,82
2019-07-14,68,76,68,77,65,76,80,77,83,73,68,86,77,75,80,75,69,71,84,86,85
2019-07-15,69,78,74,77,67,81,79,77,83,73,70,85,77,76,81,78,73,74,85,87,91
2019-07-16,63,72,71,73,64,85,78,81,83,77,74,87,79,76,73,79,70,73,83,85,92
2019-07-17,78,76,84,74,62,74,74,76,68,75,72,77,78,79,71,83,68,69,84,65,90
2019-07-18,87,93,82,85,75,92,87,82,93,84,84,98,80,80,90,81,78,80,86,73,87
2019-07-19,79,88,79,81,70,85,85,82,90,84,82,100,88,87,97,83,80,89,86,82,82
2019-07-20,79,79,76,72,61,80,78,76,86,82,76,95,89,91,99,85,83,80,89,85,85
2019-07-21,82,87,78,73,65,78,76,72,82,76,74,97,84,84,87,78,82,82,90,85,85
2019-07-22,86,95,77,78,75,86,74,78,80,79,75,97,79,79,88,80,79,78,87,87,82
2019-07-23,84,-99,76,78,75,92,81,80,83,79,81,95,78,79,89,80,81,78,84,83,79
2019-07-24,81,-99,75,76,70,87,79,77,85,76,76,93,77,77,82,84,82,79,85,84,80
2019-07-25,73,81,75,78,70,85,76,77,84,76,74,95,77,76,79,83,79,75,83,83,81
2019-07-26,77,84,70,79,68,82,75,76,83,73,72,99,79,77,82,82,79,76,84,84,83
2019-07-27,80,79,70,78,73,90,82,82,82,77,78,99,79,79,83,79,78,74,84,82,84
2019-07-28,73,-99,69,79,77,94,83,82,84,81,80,99,80,77,84,78,80,78,80,82,84
2019-07-29,69,-99,64,79,74,90,82,78,83,74,75,97,75,74,84,75,77,78,76,79,83
2019-07-30,65,69,63,80,72,90,82,80,80,77,77,95,75,73,81,76,77,77,77,78,84
2019-07-31,60,64,63,77,71,88,84,77,80,79,82,95,77,70,86,76,75,75,79,79,85
2019-08-01,59,63,63,73,80,92,83,79,84,85,84,96,78,78,90,75,76,81,87,81,88
2019-08-02,64,66,72,70,70,93,87,78,85,82,83,88,80,83,87,77,73,76,83,79,89
2019-08-03,69,70,75,73,71,89,81,76,82,80,78,99,76,79,82,77,74,73,84,74,88
2019-08-04,68,71,73,71,72,89,82,78,82,78,76,98,76,79,81,79,75,76,88,74,88
2019-08-05,75,69,81,72,70,92,81,78,88,77,78,100,75,82,86,87,82,81,88,70,89
2019-08-06,69,68,76,71,63,85,77,75,89,77,79,99,77,81,81,80,75,76,85,71,87
2019-08-07,82,86,82,79,71,85,77,78,82,78,78,97,77,83,81,81,71,68,83,64,84
2019-08-08,91,98,83,89,87,92,86,82,87,80,81,96,77,80,83,84,78,80,87,66,83
2019-08-09,87,92,77,85,84,92,90,82,95,83,79,100,79,82,85,76,87,78,83,71,73
2019-08-10,64,67,61,79,71,61,87,83,85,84,79,100,79,83,84,76,75,68,89,75,74
2019-08-11,64,74,63,79,74,75,91,83,91,86,81,100,78,82,82,75,72,69,89,82,81
2019-08-12,73,82,69,81,78,95,96,91,90,90,82,100,79,84,87,79,76,77,91,80,82
2019-08-13,63,81,67,78,70,86,92,90,84,92,84,94,85,87,93,84,77,83,93,85,85
2019-08-14,64,81,67,80,71,81,83,83,84,78,75,94,81,87,95,81,75,82,90,83,84
2019-08-15,65,73,70,76,68,92,91,92,89,93,85,100,82,84,90,83,78,78,93,77,81
2019-08-16,66,73,71,78,73,90,90,87,92,90,84,100,84,88,97,82,78,82,90,79,80
2019-08-17,61,73,68,75,67,84,95,84,90,87,80,100,84,92,98,81,82,77,89,81,82
2019-08-18,80,85,81,78,72,85,93,89,88,88,80,99,88,94,97,86,82,80,94,80,81
2019-08-19,87,90,86,88,87,97,94,92,90,88,82,97,85,92,99,87,81,84,92,84,85
2019-08-20,76,82,81,82,80,95,91,85,87,85,83,99,83,91,99,82,77,83,87,77,84
2019-08-21,82,90,78,85,84,95,89,86,86,89,85,95,83,88,97,83,79,87,88,76,84
2019-08-22,71,83,72,81,77,91,84,84,83,80,80,97,78,81,90,84,75,80,87,78,85
2019-08-23,72,69,80,75,69,87,81,81,84,81,79,86,78,78,78,86,76,76,88,70,84
2019-08-24,81,71,77,70,64,86,80,84,69,83,84,93,83,87,97,87,89,90,87,63,81
2019-08-25,73,81,70,81,79,94,82,84,86,85,76,96,-99,87,98,81,92,91,92,87,81
2019-08-26,72,79,70,81,80,94,82,84,84,82,80,93,-99,78,89,84,82,83,88,84,82
2019-08-27,63,73,67,85,81,92,82,84,84,81,79,80,-99,77,76,82,77,78,88,80,82
2019-08-28,61,64,68,82,73,88,75,83,75,80,77,76,77,79,84,80,75,79,85,76,84
2019-08-29,66,78,73,78,71,84,84,80,85,82,79,92,79,82,87,82,80,82,89,80,82
2019-08-30,86,91,79,86,79,93,86,81,84,85,84,98,82,85,89,83,77,79,89,81,80
2019-08-31,67,72,75,72,69,89,80,81,79,81,82,93,81,81,80,82,77,79,90,73,82
2019-09-01,61,65,68,77,75,92,87,83,77,81,79,93,81,81,95,79,77,88,90,74,86
2019-09-02,62,67,65,77,73,88,80,79,76,78,76,91,76,79,89,77,78,81,90,79,86
2019-09-03,64,66,69,68,67,89,83,80,82,84,79,94,80,81,79,84,75,76,89,74,84
2019-09-04,90,94,85,78,74,97,92,83,85,90,82,98,84,91,97,87,73,75,83,78,85
2019-09-05,99,99,84,88,83,96,90,82,82,86,82,99,80,82,93,84,80,75,84,79,83
2019-09-06,81,82,74,82,74,87,84,78,83,84,81,96,83,82,93,78,79,82,84,77,74
2019-09-07,74,85,75,78,73,87,82,78,83,82,79,94,78,83,92,81,79,81,85,79,82
2019-09-08,73,85,79,78,70,86,80,78,81,80,76,94,76,80,89,84,77,85,84,77,83
2019-09-09,64,76,69,76,66,84,75,77,77,74,74,81,76,76,86,81,77,82,83,78,80
2019-09-10,61,69,67,73,67,85,79,77,81,82,82,94,84,85,92,81,75,83,87,76,81
2019-09-11,64,67,73,70,68,90,83,78,79,77,76,90,77,79,75,83,75,78,83,70,85
2019-09-12,72,73,80,71,60,82,83,81,80,80,75,76,76,77,73,80,69,73,85,68,81
2019-09-13,72,75,80,72,63,87,81,77,77,79,78,79,77,77,73,78,71,71,83,71,79
2019-09-14,72,80,78,75,65,83,78,74,80,78,76,93,78,78,84,74,72,73,80,70,75
2019-09-15,90,88,79,78,75,89,83,77,82,78,77,99,79,78,83,80,71,74,78,67,70
2019-09-16,82,83,76,74,67,86,84,74,84,78,75,100,80,77,85,77,71,75,76,68,78
2019-09-17,78,82,75,72,69,82,77,70,81,72,74,96,77,75,72,74,68,72,74,61,67
2019-09-18,79,78,72,71,72,75,70,67,78,67,69,85,70,75,67,73,61,67,70,57,65
2019-09-19,72,71,67,64,70,76,64,65,77,64,66,96,67,71,67,70,61,63,66,53,57
2019-09-20,99,89,76,68,80,94,71,71,80,70,69,95,70,66,76,70,66,72,68,58,56
2019-09-21,100,100,88,93,84,95,73,68,91,65,64,92,61,59,71,65,81,84,68,54,55
2019-09-22,84,89,73,74,71,89,71,67,77,70,66,97,64,64,98,59,86,90,69,57,55
2019-09-23,75,82,67,65,66,80,65,66,68,68,68,94,65,69,80,69,81,79,67,58,60
2019-09-24,72,81,65,64,64,83,70,68,75,71,71,91,68,71,73,78,75,73,67,60,65
2019-09-25,63,78,64,62,61,82,70,67,73,70,69,90,67,67,71,73,72,70,68,57,67
2019-09-26,84,95,82,73,70,87,77,75,75,75,72,91,69,70,66,79,75,71,78,60,70
2019-09-27,97,96,86,79,74,92,78,81,79,81,78,85,76,73,84,91,86,80,83,60,73
2019-09-28,100,100,89,85,76,89,79,83,83,82,77,96,75,75,77,92,79,77,86,64,75
2019-09-29,99,98,91,89,76,89,80,84,74,81,76,92,75,74,78,90,80,76,87,61,76
2019-09-30,100,98,87,82,78,90,78,80,72,84,78,87,79,78,86,85,82,81,82,56,85
2019-10-01,83,86,73,79,77,82,79,72,86,73,69,94,71,73,78,74,78,79,80,70,72
2019-10-02,73,95,79,78,78,82,73,77,71,75,69,90,72,75,82,78,76,76,89,84,78
2019-10-03,73,92,79,83,76,87,77,82,72,78,74,94,71,76,84,81,75,78,89,85,88
2019-10-04,68,85,74,82,78,88,80,84,79,79,75,95,70,72,79,79,73,76,84,81,87
2019-10-05,68,76,71,72,73,87,79,81,80,80,78,97,74,75,83,79,72,76,82,72,84
2019-10-06,72,76,74,70,67,88,77,81,81,79,78,91,74,79,86,83,81,81,84,64,74
2019-10-07,73,79,73,76,72,88,77,83,80,79,74,90,72,76,74,81,71,73,83,68,76
2019-10-08,76,80,74,71,69,86,75,77,78,77,76,83,72,77,75,81,71,74,79,65,77
2019-10-09,81,79,71,72,70,86,73,74,79,76,75,91,70,75,77,86,78,75,79,68,79
2019-10-10,67,-99,68,69,68,80,74,74,72,76,78,90,70,76,77,77,76,74,74,71,75
2019-10-11,70,-99,75,72,71,80,76,79,79,78,77,91,71,73,83,75,75,74,77,77,79
2019-10-12,74,-99,76,75,71,82,76,80,79,78,76,94,72,75,79,75,74,76,81,74,78
2019-10-13,73,-99,70,69,70,81,71,74,78,76,74,96,72,79,80,76,70,73,76,74,75
2019-10-14,69,-99,64,63,65,75,64,63,79,67,70,99,65,73,73,73,61,68,66,61,70
2019-10-15,67,-99,62,61,66,69,61,58,75,63,66,95,62,69,64,77,63,65,64,59,66
2019-10-16,80,-99,72,68,72,81,70,69,78,71,72,97,66,69,69,76,67,68,72,56,65
2019-10-17,70,-99,65,63,68,77,66,67,76,69,69,92,64,69,70,74,66,69,68,60,69
2019-10-18,72,-99,69,67,68,75,59,63,72,66,68,78,64,66,68,69,71,68,68,62,66
2019-10-19,84,-99,73,68,75,85,67,72,78,73,73,82,67,68,68,82,71,70,73,58,62
2019-10-20,69,-99,66,62,69,78,64,66,76,71,71,88,68,70,68,69,70,69,67,55,63
2019-10-21,68,77,63,62,68,82,66,67,78,73,75,89,68,68,71,71,76,73,72,60,66
2019-10-22,64,78,67,62,65,81,66,70,72,71,73,90,66,66,71,70,69,72,71,65,71
2019-10-23,70,79,72,67,69,82,67,73,73,73,73,78,67,65,69,73,69,72,75,64,71
2019-10-24,68,81,67,66,67,79,66,70,71,74,75,93,67,71,74,71,76,76,73,65,72
2019-10-25,64,79,64,64,64,81,66,69,75,72,75,94,70,72,71,70,73,74,71,63,67
2019-10-26,67,77,64,64,64,83,69,71,77,72,75,96,68,73,69,76,71,71,72,63,67
2019-10-27,74,86,77,73,72,88,72,77,77,76,77,96,70,72,72,79,71,74,77,67,85
2019-10-28,81,92,85,79,79,91,77,83,75,81,79,94,74,73,72,84,75,76,79,73,88
2019-10-29,88,98,85,78,82,94,74,78,75,80,77,86,72,70,77,85,79,74,79,59,65
2019-10-30,82,84,77,71,73,87,70,75,70,76,74,96,71,71,77,89,78,75,73,49,66
2019-10-31,98,93,87,77,78,90,77,81,79,82,79,94,73,74,82,91,88,85,81,51,71
2019-11-01,81,80,74,73,69,85,75,79,82,80,78,96,75,73,81,82,86,82,81,52,74
2019-11-02,76,77,73,71,68,84,75,76,82,78,74,79,73,73,73,84,74,75,77,58,74
2019-11-03,81,88,79,73,75,85,75,78,82,79,77,79,73,73,72,89,73,74,79,61,72
2019-11-04,73,80,67,67,69,72,66,69,79,69,68,87,68,75,80,81,67,79,73,50,66
2019-11-05,76,81,67,66,69,76,64,67,77,68,67,88,66,71,71,85,70,73,69,53,65
2019-11-06,65,69,64,62,62,80,66,67,76,71,71,88,69,70,69,81,77,71,72,55,71
2019-11-07,69,82,69,66,65,77,66,69,74,73,72,74,69,71,70,74,75,71,75,58,72
2019-11-08,71,83,65,67,65,72,59,66,67,68,68,90,65,67,65,74,62,65,70,57,65
2019-11-09,61,72,58,58,59,76,60,62,62,67,68,57,65,65,66,71,62,66,68,53,62
2019-11-10,63,75,67,62,63,76,67,68,68,69,71,45,65,66,65,69,66,64,71,60,70
2019-11-11,68,68,70,64,63,75,66,71,72,69,70,57,66,67,70,70,64,64,70,67,72
2019-11-12,61,63,69,65,64,77,65,77,67,69,69,47,66,65,63,73,65,64,76,64,75
2019-11-13,67,74,69,71,68,79,68,76,72,73,72,43,67,68,64,70,64,63,85,67,76
2019-11-14,71,72,63,61,64,75,63,64,76,68,70,55,66,68,65,75,62,65,71,54,61
2019-11-15,65,64,62,60,61,80,66,70,76,70,69,67,67,67,62,77,67,64,75,59,70
2019-11-16,66,63,64,68,66,81,72,78,77,75,74,70,71,68,65,73,63,64,82,70,77
2019-11-17,71,84,77,77,69,78,69,84,67,73,73,54,71,65,72,76,67,63,78,76,81
2019-11-18,86,97,85,84,77,75,69,82,63,77,74,74,74,68,78,85,75,76,82,72,79
2019-11-19,83,85,71,66,72,73,65,68,75,68,65,80,66,65,66,85,65,65,73,55,64
2019-11-20,85,-99,71,64,69,79,64,69,80,68,65,87,65,66,66,89,68,66,71,54,68
2019-11-21,89,-99,85,79,75,85,75,78,77,77,71,87,71,69,71,91,76,71,83,57,72
2019-11-22,99,96,92,90,82,86,74,84,74,81,75,90,74,74,84,87,81,78,91,69,80
